text,user_id_hashed,war,ua,ru,datetime,media
"да, блин, без женщин нам ни куда... за наших милых красавиц! 🥂",4b0ed9d214c1fd047553b4ccb15c258e,0.9999813,0.00011066522,0.9998894,2022-03-07 17:08:54,Radio KP
"О, будет интересно послушать!",86322306411217b84f33342169ad08ca,0.0009931676,0.011323636,0.9886764,2022-03-07 17:11:41,Radio KP
"можете меня арестовывать. если не поймёте. но я призываю верховную власть нашей России сорвать развивающуюся трёхцветную тряпку над Московским Кремлём, осквернённую фашистами-власовцами.",4b0ed9d214c1fd047553b4ccb15c258e,0.9999813,0.00011066522,0.9998894,2022-03-07 11:39:20,Radio KP
"вот лучший авто-дом в мире! наши же его сконструировали и обкатали... а где наши миллиардеры? нет сил и желания договориться об массовом производстве? блин, сейчас бы уже у всех россиян был бы комфортабельнейший дом. пусть и на колёсах -",4b0ed9d214c1fd047553b4ccb15c258e,0.9999813,0.00011066522,0.9998894,2022-03-07 12:19:32,Radio KP
"россияне, финны и поляки (тогда Польша и Финляндия были в составе России), прибалты, окраинцы, азиаты набирайте водку, пиво и вино! завтра будем отмечать стопятилетие со дня свержения русского царя-придурка Николашки! стопятилетие Февральской Революции! Рабочая Марсельеза - Гимн России и Франции. исполняет Мирей Матье -",4b0ed9d214c1fd047553b4ccb15c258e,0.9999813,0.00011066522,0.9998894,2022-03-07 15:06:22,Radio KP
То ли ещё будет,0c55e4132e032350a9b36ab37b3332a4,0.99999547,0.008232305,0.9917677,2022-03-07 20:32:39,Radio KP
"[idbf52a1745ba1d3a9049a621df0588c0c|Михаил], здравствуй... ну ты двоечник, что-ли? ты же не правильно ведёшь агитацию... или ты школота-ЕГЭвист? 😁",4b0ed9d214c1fd047553b4ccb15c258e,0.9999813,0.00011066522,0.9998894,2022-03-07 16:42:28,Radio KP
"да чтоб всеми любимый президент Путин взял да прямо таки попросил французского Микрона о том, чтоб побыстрей санкции вводили все-все какие есть для нашей России... у нас же в стране сотня долларовых миллиардеров. вот посмотрим как они любят нашу страну - начнут вкладываться во все сферы производства али нет? сейчас же золотое время настало для нашей страны - можно заводы строить, в науку вкладывать средства, спорт поднимать, жильё строить для народа бесплатное, строить садики, школы, газифицировать всю страну...",4b0ed9d214c1fd047553b4ccb15c258e,0.9999813,0.00011066522,0.9998894,2022-03-07 10:42:36,Radio KP
"Я знал что гниль в КП. И да! уважаемые КПшники, передайте своей коллеге из Ярославля большой привет и скажите пусть горит в аду, тварь паскудная. Собственно я вам всем это желаю. Вам в рот насрали а вы глотаете.",15e42223d384d0e54ed82c29304f1ed0,0.9999654,0.00022791576,0.99977213,2022-03-07 10:57:51,Radio KP
"[id15e42223d384d0e54ed82c29304f1ed0|Вячеслав], ну и что ты срёшься здесь-то? дам тебе хороший совет (может там и твои методички пригодятся) - зайди в сообщество Единая Россия. вот там и отведи свою засранную душу всякими вашими зеленскими 😁 нет-нет, совет я тебе хороший дал. не сомневайся. там в сообществе Единая Россия много таких как ты. и много ботов с обоих сторон баррикады. вот там можешь оторваться от души.",4b0ed9d214c1fd047553b4ccb15c258e,0.9999813,0.00011066522,0.9998894,2022-03-07 11:17:30,Radio KP
"[id4b0ed9d214c1fd047553b4ccb15c258e|Водолей], ты тоже там состоишь со свастикой во лбу? Просто интересуюсь.",15e42223d384d0e54ed82c29304f1ed0,0.9999654,0.00022791576,0.99977213,2022-03-07 11:19:04,Radio KP
"[id15e42223d384d0e54ed82c29304f1ed0|Вячеслав], вооот, зацепил тебя ЕГЭвистская школота... все же мы здесь понимаем - не умеешь работать, школотник. правильно надо вести агитацию, а не так как вам в ваших шпаргалках пишут 😁",4b0ed9d214c1fd047553b4ccb15c258e,0.9999813,0.00011066522,0.9998894,2022-03-07 11:21:08,Radio KP
"[id4b0ed9d214c1fd047553b4ccb15c258e|Водолей], ты бредишь? Понять не могу вообще что ты несешь. Хоть бы боле менее осмысленно писал.",15e42223d384d0e54ed82c29304f1ed0,0.9999654,0.00022791576,0.99977213,2022-03-07 11:22:09,Radio KP
"[id4b0ed9d214c1fd047553b4ccb15c258e|Водолей], ты меня ничем не зацепил потому что написал набор непонятных слов. Так что либо переведи либо попроси своего психиатра перевести. А лучше б он тебя от кровати не отвязывал. Зря он так.",15e42223d384d0e54ed82c29304f1ed0,0.9999654,0.00022791576,0.99977213,2022-03-07 11:23:41,Radio KP
"[id15e42223d384d0e54ed82c29304f1ed0|Вячеслав], ты точно школота! ... и ещё, еслиб ты был из Хабаровска, то точно бы уже поднял народ против того, что на арене ""Ерофей"" топчат официальный Герб Хабаровского края.",4b0ed9d214c1fd047553b4ccb15c258e,0.9999813,0.00011066522,0.9998894,2022-03-07 11:23:50,Radio KP
"[id15e42223d384d0e54ed82c29304f1ed0|Вячеслав], ха-ха-ха! ты точно недоумок малолетний - смысла не понимаешь! и ещё обосранный кем-то... 🤣",4b0ed9d214c1fd047553b4ccb15c258e,0.9999813,0.00011066522,0.9998894,2022-03-07 11:25:13,Radio KP
"ну, без Эрдогана, ну ни как не обойтись - у него же скоро выборы и надо же ему выглядеть самым-самым миротворческим-миротворцем...",4b0ed9d214c1fd047553b4ccb15c258e,0.9999813,0.00011066522,0.9998894,2022-03-07 10:16:09,Radio KP
древние греки создалии для себя Олимпийские Игры. Пьер де Кубертен возродил Олимпийские Игры для французской армии. (потом уже для всего мира). Игры Доброй Воли (аналог Олимпийских игр) был создан Тэдом Тёрнером в конце 80-х годов прошлого века... почему бы не создать нашей Великой России свои Олимпийские Игры? вот просто взять и переименовать нашу Спартакиаду народов России в Великие Олимпийские Игры.,4b0ed9d214c1fd047553b4ccb15c258e,0.9999813,0.00011066522,0.9998894,2022-03-04 04:52:55,Radio KP
"И если с таким парализованным ""гаджетофоном"" в другую страну въехать, то сможет ли он тогда возстановиться? (А иностранцы если со своими смартфонами к нам заедут то что, у них тоже риски тех забаниваний смартфонов что ли будут?) И как заодно такими вещами пользуются те, кто живет и в непризнанных Абхазии и в Приднестровье например? (А в Крыму и в ЛНР и ДНР?) И не признаны мировым сообществом эти территории еще вот почему- kp.ru/daily/26222/3105969/ и аналогично и поэтому- msk.kp.ru/daily/26363.7/3244413/ ну и заодно теперь будет кому-то не до тоже подозрительного и вот этого- ntv.ru/novosti/1309920/ А также- msk.kp.ru/daily/26224.3/3106684/",c1dfb2802e3e0c4439c7463382e9bea9,0.9999963,0.46083647,0.5391636,2022-03-05 00:51:14,Radio KP
https://www.youtube.com/watch?v=5v7QZ2AEvHQ залетайте пообщаемся,230526d20980a14f7b71ba6c4f1a8fb3,0.9999385,0.0024627496,0.99753726,2022-03-05 21:26:07,Radio KP
Наш ответ ПУТИНУ ПУШКИН на YouPorn На сайте YouPorn запущен литературный проект Erotica. Там помещены отрывки из Тайных записок 1836-1837 годов Пушкина. http://www.mipco.com/win/GEr396.html Или первоисточник https://www.youporn.com/read/31358/secret-journal-1836-1837/,bf52a1745ba1d3a9049a621df0588c0c,5.9428424e-07,4.9951523e-05,0.99995005,2022-03-05 22:10:16,Radio KP
"[id47199a5c0111a772914f3a684eb61911|Саша], https://vk.com/video-206639135_456248119?list=1cbe3e00e22c325528",1971a2ef7b27ee6ab7d27b7721311a40,0.97729504,0.008833817,0.9911662,2022-03-05 03:59:56,Radio KP
"Пожалуйста, прекратите эту войну на Украине. Вы же люди, вы должны понимать насколько ценны человеческие жизни. Война это последнее дело... Там же задевает мирных людей. Нельзя верить в то что другого пути не было. Все люди одинаковые как существа, те же фибры души как и у вас... Не выбирайте путь войны, не сейте войну. Жизнь - это путь который определяет нашу смерть. С каким намерением умрёте вы? Не выбирайте путь войны и нападения. Мы все заключены в бесконечный круг противостояния. Прежде всего, противостояния внутри себя. Не дайте страху себя победить! Будьте добром до самой смерти... Будьте миром. Будьте любовью. Очнитесь.",8a345b1344ed6658dd895173a7d47098,0.9999964,5.0574366e-05,0.99994946,2022-03-04 10:16:05,Radio KP
Наш ответ ПУТИНУ ПУШКИН на YouPorn На сайте YouPorn запущен литературный проект Erotica. Там помещены отрывки из Тайных записок 1836-1837 годов Пушкина. http://www.mipco.com/win/GEr396.html Или первоисточник https://www.youporn.com/read/31358/secret-journal-1836-1837/,bf52a1745ba1d3a9049a621df0588c0c,5.9428424e-07,4.9951523e-05,0.99995005,2022-03-05 22:10:25,Radio KP
"Пожалуйста, прекратите эту войну на Украине. Вы же люди, вы должны понимать насколько ценны человеческие жизни. Война это последнее дело... Там же задевает мирных людей. Нельзя верить в то что другого пути не было. Все люди одинаковые как существа, те же фибры души как и у вас... Не выбирайте путь войны, не сейте войну. Жизнь - это путь который определяет нашу смерть. С каким намерением умрёте вы? Не выбирайте путь войны и нападения. Мы все заключены в бесконечный круг противостояния. Прежде всего, противостояния внутри себя. Не дайте страху себя победить! Будьте добром до самой смерти... Будьте миром. Будьте любовью. Очнитесь.",8a345b1344ed6658dd895173a7d47098,0.9999964,5.0574366e-05,0.99994946,2022-03-04 10:16:47,Radio KP
Наш ответ ПУТИНУ ПУШКИН на YouPorn На сайте YouPorn запущен литературный проект Erotica. Там помещены отрывки из Тайных записок 1836-1837 годов Пушкина. http://www.mipco.com/win/GEr396.html Или первоисточник https://www.youporn.com/read/31358/secret-journal-1836-1837/,bf52a1745ba1d3a9049a621df0588c0c,5.9428424e-07,4.9951523e-05,0.99995005,2022-03-05 22:10:34,Radio KP
"[id8a345b1344ed6658dd895173a7d47098|Yokoshiro], А где же вы были 8 лет ,когда эти укро-мордые растреливали мирных граждан и детей ДНР и ЛНР ,Устраивали Сафари для европейцев и пиндосов,желающих пострелять в живых людей, они же все одинаковые существа,те же фибры души как у нас и вас. Нацистскую грязь ,как тараканов и клопов из дома надо выводить. Аминь!!!!!",99d1903c191ed867f91669d746409132,0.99999547,6.451403e-05,0.9999355,2022-03-07 13:01:48,Radio KP
"Пожалуйста, прекратите эту войну на Украине. Вы же люди, вы должны понимать насколько ценны человеческие жизни. Война это последнее дело... Там же задевает мирных людей. Нельзя верить в то что другого пути не было. Все люди одинаковые как существа, те же фибры души как и у вас... Не выбирайте путь войны, не сейте войну. Жизнь - это путь который определяет нашу смерть. С каким намерением умрёте вы? Не выбирайте путь войны и нападения. Мы все заключены в бесконечный круг противостояния. Прежде всего, противостояния внутри себя. Не дайте страху себя победить! Будьте добром до самой смерти... Будьте миром. Будьте любовью. Очнитесь.",8a345b1344ed6658dd895173a7d47098,0.9999964,5.0574366e-05,0.99994946,2022-03-04 10:17:17,Radio KP
а вы думали дадут им талоны на усиленое питание?,fa70132a6b971e3aaaf580629f76b435,0.9996061,0.4131245,0.58687556,2022-03-05 12:49:04,Radio KP
Там уже генерала потеряли?,7ccf6932cd0e32d79491059e2a0b1520,0.99999547,0.41963693,0.58036315,2022-03-03 17:00:46,Radio KP
"Пожалуйста, прекратите эту войну на Украине. Вы же люди, вы должны понимать насколько ценны человеческие жизни. Война это последнее дело... Там же задевает мирных людей. Нельзя верить в то что другого пути не было. Все люди одинаковые как существа, те же фибры души как и у вас... Не выбирайте путь войны, не сейте войну. Жизнь - это путь который определяет нашу смерть. С каким намерением умрёте вы? Не выбирайте путь войны и нападения. Мы все заключены в бесконечный круг противостояния. Прежде всего, противостояния внутри себя. Не дайте страху себя победить! Будьте добром до самой смерти... Будьте миром. Будьте любовью. Очнитесь.",8a345b1344ed6658dd895173a7d47098,0.9999964,5.0574366e-05,0.99994946,2022-03-04 10:17:50,Radio KP
"И всё-таки — братья и сёстры! Обращение к украинскому народу Уважаемые единоверцы и соплеменники! Братья и сёстры! Преступный нацистский режим сегодня перекладывает на украинский народ и на его интеллигенцию несмываемую историческую вину. Но даже теперь, в условиях жестокого противостояния в прошлом родных сестёр — России и Украины, для нас в России не перестаёт звучать гениальное пророчество Тараса Шевченко: «Менi однаково, чи буду / Я жить в Украïнi, чи нi... / Та не однаково менi, / Як Украiну злiï люди / Присплять, лукавi, i в огнi / Ïï, окраденую, збудять... / Ох, не однаково менi». Этот голос особенно трогает и тревожит нас в связи с присутствием войск НАТО, придвигающихся к украинским и российским границам, и ещё раз убеждает в том, что «Украину злые люди убаюкают, лукавые, и в огне её, обворованную, разбудят». В этом огне сгорит наша с вами общая Родина — колыбель русской цивилизации. В ней будут гореть, устилая пеплом поля Украины, наши с вами дети. Огонь войны, развязанной американскими «благодетелями», будет пожирать прекрасную и щедрую украинскую землю. В нём сгорят наши песни, наше братство, наши общие любимые книги: Шевченко и Пушкин, Франко, Леся Украинка и Некрасов. Стремительно будут исчезать памятники героям Великой Отечественной войны. А майский общий радостный День Победы на украинской земле превратится в пародию на здравый смысл и станет поруганием совести. И тогда тень великого вашего и нашего Гоголя встанет перед вами и голосом Тараса Бульбы спросит: «Ну, что, сынку, помогли тебе твои ляхи?..». Мы уже давно не вместе, и в этом, безусловно, есть вина и вашей, и нашей либеральной интеллигенции. Наша европействующая элита — самозваная «аристократия» — сегодня клянётся вам в солидарности. Не верьте ей! Ещё Н.Я. Данилевский указывал на её всегдашнюю готовность принести свой народ в жертву его злейшим врагам. Не верьте предателям! Они всегда презирали в равной степени и великороссов, и малороссов. Мы же вот уже 30 лет тоскуем по русско-украинскому и украино-русскому культурному сотрудничеству. Где традиционные Дни украинской культуры в Москве? А русской культуры в Киеве? Можно ли было представить ещё 50 лет назад, чтобы Рыльский, Тычина, Гончар, Корнейчук или Олейник были врагами Шолохову, Исаковскому, Симонову?! Чтобы музыка Леонтовича или опера Гулак-Артемовского «Запорожец за Дунаем» не звучала на русской сцене, а Ансамбль Александрова не пел бы над Днепром?! Можно ли представить даже в страшном сне, что наши дети не будут вместе отдыхать в «Артеке»? Что они не будут дружить, влюбляться, жениться и рожать детей, которые говорили бы на родном русском и одновременно родном украинском языках с одинаковой любовью? Можно ли было представить, что восемь лет Россия будет оплакивать погибающих от рук бандеровцев стариков, женщин и невинных младенцев Донбасса?! Оплакивать — одна!!! Можно ли было представить, что по трудовой и мирной Горловке с её уникальным художественным музеем, который называют «маленькой жемчужиной Донбасса», на глазах у всей «просвещённой Европы» по ней будут лупить пушки и миномёты?! Это та Европа, в которую так стремятся ввести Украину её правящие круги. Что ей, Европе, до шедевров Рериха и Тропинина, Трохименко и Дерегуса, Васнецова и Айвазовского, Зорко и Коновалюка, Сомова и Кустодиева? А 77 лет назад наши с вами отцы и деды спасали картины Дрезденской галереи после варварской бомбёжки «цивилизованными» англосаксами. Как же сегодня относится к этому интеллигенция Украины? Мы не верим, что этот «ренессанс фашизма» не угнетает её! Однако во все времена и у всех народов в самых критических ситуациях мудрецы всегда прибегали к народной дипломатии. Вспомним встречу трёх славянских президентов на Прохоровском поле в 2004 году: Владимира Путина, Александра Лукашенко и Леонида Кучмы. Тогда эту встречу инициировал Фонд славянской письменности и культуры и его руководитель — выдающийся русский скульптор Вячеслав Клыков. Встреча была результативной и дала возможность уравновесить российско-украинские отношения на длительный срок. Сегодня главным препятствием на пути к восстановлению добрососедских отношений стоят агрессия Украины по отношению к Донбассу и позорный для Украины, пострадавшей от фашизма в годы Великой Отечественной, бандеровский режим. Наличие войск НАТО у наших границ и их «дружественное» присутствие на самой Украине, активизация русофобии, обработка умов юных украинцев в духе «бандерюгенда» не могут не вызывать у нас боли и возмущения именно потому, что наши отцы и деды были в одних окопах Великой Отечественной, вместе расписывались на рейхстаге. Ещё потому, что гениальный фильм киностудии имени А. Довженко и всего советского народа — «В бой идут одни старики» — это наш с вами общий золотой запас. И он неделим. Мы обращаемся к вам, украинские матери, чей образ так любим в России благодаря песне «Рiдна мати моя»: вышивайте рушники своим сыновьям и водите их в украинские хлебные поля, а не на братоубийственную войну. Именно славянские женщины, никогда не желавшие войны, могут сказать своё слово украинской армии и правительству. Именно женщины Украины, с их мудростью, способны понять, что интернациональный Донбасс уходит не от Украины, а от фашизма. От бандеровской ненависти и русофобии. От оголтелого антисоветизма. Донбасс — благословенная земля, способная стать полем дружбы, перемирия и прочного мира между двумя братскими народами. Донецк, признанный ЮНЕСКО в 1978 году лучшим промышленным городом мира, должен залечить раны, нанесённые нацистами, и вновь стать «городом миллиона роз». Мы обращаемся к творческой интеллигенции Украины. Это всем — и вам, и нам — оставил в назидание известный украинофил Николай Костомаров следующие строки: «Судьба связала малороссийский народ с великим русским неразрывными узами… Между этими народами лежит кровная, глубокая, неразрывная духовная связь, которая никогда не допустит их до нарушения политического и общественного единства». Только вместе мы можем преодолеть национальную трещину! Только вместе мы способны научиться презирать вновь возродившееся «мазепинство»! Только вместе мы можем напомнить нашим народам, что болезненная рефлексия украинской интеллигенции по поводу «нерасцветшего гения Украины» была преодолена именно в советский период, когда таланты и умы братского украинского народа, украинской культуры и науки достигли своего наивысшего расцвета. Давайте же вспомним великую клятву великого народа, которая так талантливо была выражена в песне на слова Миколы Бажана и музыку Григория Верёвки: В нас клятва єдина і воля єдина, Єдиний в нас клич і порив: Ніколи, ніколи не буде Вкраїна Рабою нiмецькив катів! Жанна Болотова, народная артистка РСФСР; Владимир Бортко, народный артист России, народный артист Украины; Лариса Баранова-Гонченко, сопредседатель Союза писателей России, Заслуженный работник культуры Российской Федерации; Дмитрий Дмитриенко, заслуженный артист России, художественный руководитель Государственного академического русского народного ансамбля «Россия» им. Л.Г. Зыкиной; Людмила Зайцева, народная артистка России; Геннадий Зюганов, доктор философских наук, лауреат премии им. М.А. Шолохова Союза писателей России; Станислав Куняев, главный редактор журнала «Наш современник», лауреат Государственной премии РСФСР; Валентин Чикин, главный редактор газеты «Советская Россия». И всё-таки — братья и сёстры!",f0942f2e0ede5e50df0584677de6ea9d,0.9999852,4.1170686e-05,0.9999589,2022-03-04 15:21:44,Radio KP
"Пожалуйста, прекратите эту войну на Украине. Вы же люди, вы должны понимать насколько ценны человеческие жизни. Война это последнее дело... Там же задевает мирных людей. Нельзя верить в то что другого пути не было. Все люди одинаковые как существа, те же фибры души как и у вас... Не выбирайте путь войны, не сейте войну. Жизнь - это путь который определяет нашу смерть. С каким намерением умрёте вы? Не выбирайте путь войны и нападения. Мы все заключены в бесконечный круг противостояния. Прежде всего, противостояния внутри себя. Не дайте страху себя победить! Будьте добром до самой смерти... Будьте миром. Будьте любовью. Очнитесь.",8a345b1344ed6658dd895173a7d47098,0.9999964,5.0574366e-05,0.99994946,2022-03-04 10:18:42,Radio KP
"все убедились в проституточности ФИФА и УЕФА? шведы, поляки отказались играть с нашей сборной на российских полях; решили играть на нейтральных. но и этого мало для Польши и Швеции - отказались играть с нашей сборной. и что? так отстранили то нашу сборную от участвия в отборочных играх! ... а теперь надо вспомнить 73-ий год. сборная СССР отказалась играть с чилийской сборной на стадионе в Сантьяго, который был превращён в концлагерь и на территории которого был зверскии убит Виктор Хара. но ни УЕФА ни ФИФА ни в какую не согласились перенести матч на нейтральное поле и отстранили сборную СССР... одним словом - УЕФА и ФИФА это .........вы поняли кто это... --------------------------------------------------------------------------------------------------------- ну а великий хоккеист Гретцки - это настоящая сс...у...ка!",4b0ed9d214c1fd047553b4ccb15c258e,0.9999813,0.00011066522,0.9998894,2022-03-02 20:44:32,Radio KP
Кто ж вас слушает.,786aa554d1184916f96d5cfa4fca771a,0.99999475,0.9999442,5.58075e-05,2022-03-03 04:49:44,Radio KP
"Да все пох на вас давно, и цены уже взлетели....",b0e70fea7fa6122a0bd36b936d4389bf,4.536696e-06,0.053042773,0.94695723,2022-03-03 05:07:34,Radio KP
"Каким образом можно остановить рост цен, если цена будет расти на энергоносители?!!",5a5897cb6ea6f09daf112d862f092383,3.3721462e-06,0.12505467,0.8749453,2022-03-03 18:57:36,Radio KP
"Пожалуйста, прекратите эту войну на Украине. Вы же люди, вы должны понимать насколько ценны человеческие жизни. Война это последнее дело... Там же задевает мирных людей. Нельзя верить в то что другого пути не было. Все люди одинаковые как существа, те же фибры души как и у вас... Не выбирайте путь войны, не сейте войну. Жизнь - это путь который определяет нашу смерть. С каким намерением умрёте вы? Не выбирайте путь войны и нападения. Мы все заключены в бесконечный круг противостояния. Прежде всего, противостояния внутри себя. Не дайте страху себя победить! Будьте добром до самой смерти... Будьте миром. Будьте любовью. Очнитесь.",8a345b1344ed6658dd895173a7d47098,0.9999964,5.0574366e-05,0.99994946,2022-03-04 10:19:33,Radio KP
Правильно сделали. Всех крыс за борт,99ea7545b21a3011668d41cb1bfb21ef,0.99998057,0.010021476,0.98997855,2022-03-02 12:50:10,Radio KP
замечательно!,dc6ad723dc5cde8fd8a0d1f81fd4fdf7,0.9999927,6.0598573e-05,0.99993944,2022-03-02 14:37:02,Radio KP
"водно пора вычистить всю нечесть поливающих грязью РОССИЮ, ЗА НАШИ ДЕНЬГИ",5dd2f6577459a053110cf713cc0afacb,0.999984,0.69229984,0.30770016,2022-03-02 17:06:38,Radio KP
"Теперь у него будет больше свободного времени и он приведёт свои зубья в порядок.В конце концов это просто неприлично,ведь он же не бедный человек,он не бедная старушка с небольшой пенсией.🤓",30e0d39a668bccff28240e22a20d7736,0.00011009112,0.38922492,0.6107752,2022-03-02 18:01:09,Radio KP
"Журналисты у Венедиктова  были конечно профессионалы, за исключением немногих, а вот передач откровенно не интересных, в последние годы появилось очень много, но в любом случае, радио было точно не для быдла.",e63da5ba88c3245b04c605549b7bbaa1,2.5894085e-05,0.08451658,0.91548336,2022-03-05 09:23:24,Radio KP
хоть на это фуфло деньги не тратить.,5dd2f6577459a053110cf713cc0afacb,0.999984,0.69229984,0.30770016,2022-03-01 17:57:56,Radio KP
"Если так,то это-временное отступление глобализма.Наступает эпоха ПАНРЕГИОНОВ?",786aa554d1184916f96d5cfa4fca771a,0.99999475,0.9999442,5.58075e-05,2022-03-02 10:46:03,Radio KP
как-то мелко кусают...,e1348c551bb594c9536e3d9d0a6977bd,0.9999958,0.00050605653,0.99949396,2022-03-01 10:41:28,Radio KP
У Путина и Козака олимпийские ордена?,786aa554d1184916f96d5cfa4fca771a,0.99999475,0.9999442,5.58075e-05,2022-03-02 10:47:14,Radio KP
А у них ещё и ордена были?!,5a5897cb6ea6f09daf112d862f092383,3.3721462e-06,0.12505467,0.8749453,2022-03-03 11:06:34,Radio KP
Какая может быть оценка?0 с минусом.Полный разгром и безоговорочная капитуляция=5 с плюсами!,786aa554d1184916f96d5cfa4fca771a,0.99999475,0.9999442,5.58075e-05,2022-03-02 10:49:00,Radio KP
"Российская армия денацифицирует и демилитаризирует Украину,но за нею идут политики.Какие цели преследуют они увидим позже,но ничего хорошего от них ждать не приходится.",786aa554d1184916f96d5cfa4fca771a,0.99999475,0.9999442,5.58075e-05,2022-03-02 12:12:01,Radio KP
Это у него форма заработка или просто ради пиара?,e63da5ba88c3245b04c605549b7bbaa1,2.5894085e-05,0.08451658,0.91548336,2022-04-09 08:57:08,Radio KP
"Уф, написала. Вспомнилось, как в школе за партой сидела. Спасибо вам большое!",ed673d259f2e4fe847b117f1311e368c,4.673737e-05,0.0054260427,0.994574,2022-04-09 11:48:32,Radio KP
"Ладно ещё Басков, но уже много лет не вылезают из эфира такие ""образцовые россияне"", как Андрюша""мыздесьроссия""Макароныч, +пенсионеры МТV всякие. Молчу про состав хит-парада по федеральной станции.  Скажу так: ни в Риге, ни в Киеве по радио вы многих порулярных русских музыкантов не услышите. И никто особо не скрывает, что это из-за их взглядов и принципов происходит.   А какие принципы у радио КП?",1f61a1e1c092120db98149121b9db430,0.99994373,0.00036964554,0.99963033,2022-04-09 12:19:49,Radio KP
