text,user_id_hashed,war,ua,ru,datetime,media
"[id7d64c40d6093128c813ec6f1e4463ac8|Даниэл], тот неловкий момент, когда подправил самого Путина.",615e1e4c3d44ad5d010dfd23e6e24e2a,0.99999607,0.49552104,0.50447893,2022-02-22 16:58:56,Novaja gazeta
"[id615e1e4c3d44ad5d010dfd23e6e24e2a|Екатерина],  Я только что услышал его выступление. Я не прав. Он действительно сказал про области.",7d64c40d6093128c813ec6f1e4463ac8,0.9999962,0.026731545,0.9732685,2022-02-22 16:59:56,Novaja gazeta
"[id7d64c40d6093128c813ec6f1e4463ac8|Даниэл], ну да; до этого другое говорили.",615e1e4c3d44ad5d010dfd23e6e24e2a,0.99999607,0.49552104,0.50447893,2022-02-22 17:00:18,Novaja gazeta
"[id7d64c40d6093128c813ec6f1e4463ac8|Даниэл], тоже только узнал что речь про области... Тогда война...",4e6b950b996e4980e60571f43a997467,0.9999963,0.0011242558,0.9988757,2022-02-22 17:07:28,Novaja gazeta
"два месяца уже об её подготовке известно всему миру, а россияне это только щас поняли))",3a4d487bfabfebf332d43a0cc2c85d28,2.8361714e-05,0.27282798,0.727172,2022-02-22 16:53:46,Novaja gazeta
"[id3a4d487bfabfebf332d43a0cc2c85d28|Роберт], да, мы как-то привыкли верить фактам, а не фейкам и чьим-то фантазиям, научены. Вот теперь точно понятно, что это война.",c817bec2523280ab82136665e9821a76,0.99999654,0.9999403,5.9726684e-05,2022-02-22 16:58:04,Novaja gazeta
"[ide7ae1fa11dc2a3aaae5d515c514fe6b1|Игорь], херово что не в твою голову забили гвоздь",d0746d48e068e5d5b8767a043828eb8b,0.9999814,0.08172627,0.91827375,2022-02-22 16:57:15,Novaja gazeta
"[id548bb91d1abc0680debe4543ac232fce|Дмитрий], ты ещё скажи что там концлагеря нужно построить",0503fcc0f3fd302454cfccef9a2041e8,3.8911483e-05,0.5559477,0.44405228,2022-02-22 17:02:19,Novaja gazeta
"[id0503fcc0f3fd302454cfccef9a2041e8|Littlest], концлагеря не нужны Бандеровец?! - к стенке!!",548bb91d1abc0680debe4543ac232fce,0.9999962,5.268056e-05,0.9999473,2022-02-22 17:05:03,Novaja gazeta
"[id548bb91d1abc0680debe4543ac232fce|Дмитрий],",2a9a886639bf25777619d73fafd43572,2.0798814e-05,0.3694014,0.63059866,2022-02-22 17:07:48,Novaja gazeta
карту хоть кто нибудь опубликуйте уже,64a5bc4d2b187aa848bdc6b55354fe10,1.3971879e-05,0.041016873,0.9589831,2022-02-22 16:37:58,Novaja gazeta
"всё, это война",1fe057a690456cc2cbfdeef9b7c0f41c,0.9999944,5.7523368e-05,0.9999424,2022-02-22 16:38:35,Novaja gazeta
"Матерно-геостратегическая проповедь мудрого рава Майснера    Волею судеб, сегодня утром оказался рядом со включённым зомбоящиком.  В зомбоящике наш Лидер Нации разговоры разговаривал.  Наполеон-то наш, слегка припухший.  Рассуждал наш Отец-Кормилец про Украину и про Донбасс.  Такого я узнал от Отца Нации и его верных журнализдов про незалежавшуюся Хохляндию - закачаешься! Вот не смотрю телевизор месяцами, а потом как посмотришь - сходу ловишь культурный шок! Столько ПравдыЪ сразу!  На Украине, оказывается, выборов честных нет. Ну вы прикиньте? Вапче какие-то выборы там есть, но они не такие честные, как в РФ, потому они не катят. А политики хохляцкие, оказывается, не народу служат, а - ни за что сам не догадался бы! - ОЛИГАРХАМ! Как хорошо, что я не на Украине живу, повезло мне... А ещё на Украине цены - РАСТУТ! Всё время! Да так растут, что простому украинскому люду уже многое насущное-бытовое тупо не по карману... Ну разве можно представить, чтоб подобное непотребство в богоспасаемой РФ происходило? Вот как бы я жил, если б квартплата каждый месяц росла и продукты с топливом всё время дорожали бы?.. А ещё на Украине некоторые политики - нацики. Прикиньте? Только что зиги кидали, а теперь в политику лезут. Разве такое возможно в нашей Раше? Чтоб россиянин в гнусных фашистских роликах снимался, а потом какой-нибудь Роскосмос возглавил, например?  Ещё Отец Нации любезно преподал нам урок истории. В своём неповторимом стиле. Видать, Отцу опять Глубинный Народ в левое ухо про историю рассказывал.  Как всегда - дюже завлекательно! К примеру, я узнал, что Донбасс в Украину запихнули насильно. Всё Ленин постарался, чтоб ему, антихристу, на том свете икалось... Только и думал о том, как бы славному г'усскому патриоту Путину подгадить, лысый чОрт! Придумал Ильич Украину, но ему этого гнусного изобретения не хватило, он ещё и Донбасс к Украине приписал. Против воли донбасского народа, который чОтко сказал, что на Украину иттить не желает, хочет быть вольной территорией, независимой республикой... А лучше - быть сразу двумя республиками, так получается солиднее! Ви таки спг'ашиваете: когда это донбасский народ сие сказал? Ну, известно - когда большевики, во времена оны, референдум о статусе Донбасса провели... Провели, выяснили волю народа и - сделали наоборот, как у большевиков-ленинцев заведено было. Они вапче были зловредные и ехидные ребята, им любая заморочка не в кипиш, лишь бы поглумиться над гордыми славянами...  Резюмирую:  Мы с Отцом Нации поведение международного хулигана Ленина не одобряем. Так - по-ленински, то бишь - дела не делаются. Это - этот, как его... Волюнтаризьм, во! Нельзя народы и земли насильно присоединять. Только добровольно и только после всенародного референдума. Именно таким культурным образом присоединились к Расее-матушке татары, башкиры и всякие прочие мордвины с пермяками. Именно так сколотились вапче все крупнейшие современные державы. Кроме Хохляндии.  Правда, Бульбляндию, ЕМНИП, тоже Ленин изобрёл, но про это дело в сегодняшних новостях не говорили, так что Бог с ней пока, с Бульбляндией, пускай пока сама по себе прозябает...  Современную Хохляндию мы с Отцом Нации тож не одобряем! Ишь, развели хохлы у себя бардак! Окститесь, пока не поздно! Выборы должны быть честными, а не как у вас там. И цены не должны расти так, как в Хохляндии растут. Они должны расти так, как растут в богоспасаемой РФ - и никак иначе!  Я прям даже и не знаю, что сказать про очередное эпохально-историческое выступление нашего Национального Лидера. Может, на выходных с Дхармой и комсомолом обсудим это дело подробнее... Но пока у меня просто слов нет. Восхищение мудростью и дерзостью нашего Нацлидера столь велико, что слов не подберёшь... Особенно мне понравился посул показать украинцам ""настоящую декоммунизацию""! Что-что, а декоммунизировать Нацлидер умеет, в этом вопросе он профи, каких мало.  Есть такое народное выражение - ""ох*ел до полной святости"". Применяется оно, обычно, когда какой-то человек сперва ох*ел до того, что ""берега из виду потерял"", а потом каким-то волшебным образом умудрился ох*еть ещё сильнее.  Вот, только это выражение у меня в голове и крутится, пока что. Может, к выходным получше станет... Может, ещё пару фраз найду...  Будем на связи, товарищи читатели. Рот Фронт!",bad6bec25fe590893a6a317087d4fbec,0.99999416,0.85020036,0.14979967,2022-02-22 16:39:37,Novaja gazeta
Путин гений.Экстрима.,a3da3f46d42ddbbf0faa1e963f87a25a,0.3026462,3.9294355e-05,0.99996066,2022-02-22 16:41:14,Novaja gazeta
"Ну вот вам и казус Белли,далеко ходить не надо.",aa6afa0320e76b5240a11924d285ed03,0.040538866,0.010551644,0.9894483,2022-02-22 16:41:46,Novaja gazeta
Безумие .,d73690f0a8ec5c4c2bcea5746c0e97d3,0.9999962,0.00032857526,0.99967146,2022-02-22 16:43:52,Novaja gazeta
Т. е они будут продвигаться дальше.,e01679808bb4bd36404f3e68b84cbe86,0.9999951,0.51208836,0.48791167,2022-02-22 16:45:21,Novaja gazeta
Путин будет воевать? Пускай сам.,9a9755cd73bcaf62dfe726cfbba291a2,0.9999957,0.09938183,0.9006182,2022-02-22 16:45:48,Novaja gazeta
"Ну вот и хорошо, теперь всё встало на свои места. Теперь ОРДЛО это территория ЛДНР оккупированная ВФУ Украины, то есть укрокаратели наконец-то и юридически стали оккупантами Донбасса.",cce3cdb08bbf5b76542b6309f7730c0d,0.9999963,6.0968083e-05,0.9999391,2022-02-22 16:48:00,Novaja gazeta
"😏Ну що бандерлоги, правосяки та добробатовци ...пора вам бігти вплав через Чорне море в Туреччину-робити обрізання і присягати турецькому султанату . ...Просив вас Донбас всього лише автономію-а ви його 8 років бомбили...Просрали ви Україну...Тепер у вас тільки 2 шляхи - або бігти або здохнути як собакам ...24 години вам на рішення, марні шматки гомна ..",dc8e20b82d8a39c13fcd67ffd89d9232,0.9999938,0.9999558,4.424115e-05,2022-02-22 16:49:28,Novaja gazeta
"Нормально так у них там Фляжка свистит. А чего так мелко-то мыслит ботексная крыса и члендушилин. Слабо признайть лугандонию в границах всей Украины вместе с Польшей, Чехией и Югославии заодно.",dddbadcef8771fa7437db4168a12f984,0.99999595,0.004135315,0.9958646,2022-02-22 16:54:43,Novaja gazeta
"Это ж какой #издорез начаться может!!!! Чечня ""цветочками"" покажется. Украину не слабо вооружили. Просто летать и бомбить не получится-там и Стингеры имеются. Это ж сколько народа поляжет из-за деда съехавшего с катушек. Вот не зря принимали закон о массовых захоронениях. Скоро они понадабятся, не дай Бог...",080a0def4220bd8c813211608c9c34df,0.9999963,0.00017201468,0.99982804,2022-02-22 16:55:04,Novaja gazeta
Логично и перспективно!,f09118a18ecc8bb37ddc150a40a9653d,0.9999962,0.06358386,0.9364162,2022-02-22 16:55:26,Novaja gazeta
А это тоже пока сюрприз😁,c8690b4ae9169d88d548fc3a4e6844f6,0.99999547,9.8628254e-05,0.9999014,2022-02-22 17:03:45,Novaja gazeta
Не благодари,257c4fe1c41e2ac34ee8453cc810449e,0.99737763,0.012141643,0.9878584,2022-02-22 16:40:54,Novaja gazeta
"[id257c4fe1c41e2ac34ee8453cc810449e|Артемон], хоть бы нормальную  карту скинул",31d5782f293391862508ec97611f9368,0.9999608,0.99933064,0.0006694031,2022-02-22 16:53:36,Novaja gazeta
"[id1fe057a690456cc2cbfdeef9b7c0f41c|Андрей], да, пора очистить данный регион от бандеро-фашистской нечисти",548bb91d1abc0680debe4543ac232fce,0.9999962,5.268056e-05,0.9999473,2022-02-22 16:39:58,Novaja gazeta
"[id548bb91d1abc0680debe4543ac232fce|Дмитрий], не бери грех на душу. Ты же не животное.",1fe057a690456cc2cbfdeef9b7c0f41c,0.9999944,5.7523368e-05,0.9999424,2022-02-22 16:40:46,Novaja gazeta
"[id548bb91d1abc0680debe4543ac232fce|Дмитрий], ждем увидть лахтинский батальон на фроте) а то сток лет энергию в интернете тратили",c1a2962b9ec84721487eb980af0ed1dd,0.99994135,0.0148703335,0.9851297,2022-02-22 16:41:04,Novaja gazeta
"[idc1a2962b9ec84721487eb980af0ed1dd|Taras], мы на своём месте",548bb91d1abc0680debe4543ac232fce,0.9999962,5.268056e-05,0.9999473,2022-02-22 16:42:19,Novaja gazeta
"[id1fe057a690456cc2cbfdeef9b7c0f41c|Андрей], даже звери знают жалость - я не зверь, и жалость мне неведома",548bb91d1abc0680debe4543ac232fce,0.9999962,5.268056e-05,0.9999473,2022-02-22 16:43:10,Novaja gazeta
Ты хуже животного,c398763f42d52a27b660bc29d1083902,0.999881,0.017905818,0.9820942,2022-02-22 16:49:56,Novaja gazeta
"[id548bb91d1abc0680debe4543ac232fce|Дмитрий], похожа на каминг аут зассавшего пиздабола) впрочем кто бы сомневался)",c1a2962b9ec84721487eb980af0ed1dd,0.99994135,0.0148703335,0.9851297,2022-02-22 16:50:58,Novaja gazeta
"[idc398763f42d52a27b660bc29d1083902|Андрей], давайте сразу проясним один момент : вы - 2% деρbма, нас - 98%  вы можете верещать только потому, что мы вам это позволяем - и вы заткнётесь ровно тогда, когда мы этого потребуем",548bb91d1abc0680debe4543ac232fce,0.9999962,5.268056e-05,0.9999473,2022-02-22 16:52:37,Novaja gazeta
"[id548bb91d1abc0680debe4543ac232fce|Dmitry], ну да, ты не зверь, ты овощ",fd9d97d669f71904d125ce1085467531,0.99999607,0.6716942,0.32830584,2022-02-22 16:53:56,Novaja gazeta
"[idfd9d97d669f71904d125ce1085467531|Кирилл],",548bb91d1abc0680debe4543ac232fce,0.9999962,5.268056e-05,0.9999473,2022-02-22 16:54:56,Novaja gazeta
"[id548bb91d1abc0680debe4543ac232fce|Дмитрий], это у потрипотов рванул пукан, когда узнали, что признал, но в состав не позвал!😂",ae48c74b6a529754f4d305fe98aaa6f5,0.9999716,0.13403386,0.86596614,2022-02-22 17:05:17,Novaja gazeta
"[idbad6bec25fe590893a6a317087d4fbec|Ребе], молодец 🤣👍",f05a744457361a02dc7a2bc8e7067f55,0.99999523,0.95513,0.04486994,2022-02-22 16:53:57,Novaja gazeta
"[idcce3cdb08bbf5b76542b6309f7730c0d|Алексей], а чё,тоже тема😁",c8690b4ae9169d88d548fc3a4e6844f6,0.99999547,9.8628254e-05,0.9999014,2022-02-22 17:03:05,Novaja gazeta
"[idc8690b4ae9169d88d548fc3a4e6844f6|Виталий],",574e18731025696b09cfb76f0cc91ff1,0.9999416,0.09300264,0.9069974,2022-02-22 17:07:10,Novaja gazeta
"Сгинь, прокладка пригожинская",574e18731025696b09cfb76f0cc91ff1,0.9999416,0.09300264,0.9069974,2022-02-22 17:06:48,Novaja gazeta
"Теперь вся Россия будет восстанавливать и работать на ДНР и ЛНР😆богатейшая Россия, ура, товарищи 😂😂😂",e1484b1a25718c14686a73f505522130,6.2717e-07,0.00012368055,0.99987626,2022-02-22 16:32:02,Novaja gazeta
Ждем очередную пенсионную реформу😆😆😆,e1484b1a25718c14686a73f505522130,6.2717e-07,0.00012368055,0.99987626,2022-02-22 16:33:25,Novaja gazeta
Просто долбо....б при власти все играется в великого геополитика.,c54df506a48ef6b59b27382760e519e4,0.9999958,0.48930153,0.5106985,2022-02-22 16:33:42,Novaja gazeta
Крокодиловы ваши слезы! Вы там совсем конченные или есть у вас шанс на исправление?,f09118a18ecc8bb37ddc150a40a9653d,0.9999962,0.06358386,0.9364162,2022-02-22 16:35:30,Novaja gazeta
Да плевал Володя на детей да и на всех нас...,bb6bba4bebec4fcadfda5ba4405faed5,0.9999943,0.5001046,0.4998955,2022-02-22 16:35:51,Novaja gazeta
ГД и Путин из своих карманов пусть возмещают ущерб .,d73690f0a8ec5c4c2bcea5746c0e97d3,0.9999962,0.00032857526,0.99967146,2022-02-22 16:37:01,Novaja gazeta
"Новая Газета опять смешные новости сочиняет, а придурковатые подписчики оставляют смешные комментарии.",75ea9d0d65ffe04d778a13281c65fb19,8.070768e-07,5.4180076e-05,0.99994576,2022-02-22 16:38:12,Novaja gazeta
Небось лахта уже этим гордится,0503fcc0f3fd302454cfccef9a2041e8,3.8911483e-05,0.5559477,0.44405228,2022-02-22 16:39:36,Novaja gazeta
Печалька 😔,d9f3fe98073b2a006bfc1029a18ad586,0.9999851,0.48954734,0.5104527,2022-02-22 16:40:39,Novaja gazeta
,c1767817e3343ae473271f7d956d2123,4.313565e-06,0.42204106,0.57795894,2022-02-22 16:41:13,Novaja gazeta
"Всё для фронта, всё для победы! Если что, то и на человечину перейдём!",812e7e214664c222f1d4cc38cfc98523,0.9999963,0.99978703,0.00021296048,2022-02-22 16:43:57,Novaja gazeta
"А до этого не было понятно, что Путлеру плевать на свой народ? Он уже давно охренел от своего величия, нарцисс убогий. Страна для него только инструмент для выкачивания бабла и удовлетворения хотелок.",b4418f53e90c46cf99c804829ca8ec03,0.99999535,0.51062906,0.489371,2022-02-22 16:45:00,Novaja gazeta
Спасибо Володе,147b7a675803a87b1a71305519e33536,0.99971235,0.117770106,0.8822299,2022-02-22 16:47:33,Novaja gazeta
"Можно выделывать какие угодно юридические пляски, но факт остаётся фактом, если путин введёт войска на Донбасс - это уже будет вторжение на Украину. Донбасс - это Украина. И точка.",34d4f697346889991856a22ec94c1079,0.9999963,0.9999207,7.924657e-05,2022-02-22 16:49:32,Novaja gazeta
"😏Ну що бандерлоги, правосяки та добробатовци ...пора вам бігти вплав через Чорне море в Туреччину-робити обрізання і присягати турецькому султанату . ...Просив вас Донбас всього лише автономію-а ви його 8 років бомбили...Просрали ви Україну...Тепер у вас тільки 2 шляхи - або бігти або здохнути як собакам ...24 години вам на рішення, марні шматки гомна ..",dc8e20b82d8a39c13fcd67ffd89d9232,0.9999938,0.9999558,4.424115e-05,2022-02-22 16:51:00,Novaja gazeta
Зачем кормить фонды когда есть круг добра? В силу привычки?,9822db5a2f33d419bd50bba80dc83dbf,0.9999809,7.49945e-05,0.999925,2022-02-22 17:06:09,Novaja gazeta
"[ide1484b1a25718c14686a73f505522130|Гузель], нет .",dc8e20b82d8a39c13fcd67ffd89d9232,0.9999938,0.9999558,4.424115e-05,2022-02-22 16:50:06,Novaja gazeta
"[idf09118a18ecc8bb37ddc150a40a9653d|Kolya], нет, Путлер конченный и у него нет шанса на исправление",fd9d97d669f71904d125ce1085467531,0.99999607,0.6716942,0.32830584,2022-02-22 16:37:05,Novaja gazeta
"[idfd9d97d669f71904d125ce1085467531|Кирилл],",548bb91d1abc0680debe4543ac232fce,0.9999962,5.268056e-05,0.9999473,2022-02-22 16:38:14,Novaja gazeta
"[idfd9d97d669f71904d125ce1085467531|Кирилл], сложно вас комментировать! Одно скажу, таких кровожадных, как вы и ваша каннибальская компания свет еще не видывал!",f09118a18ecc8bb37ddc150a40a9653d,0.9999962,0.06358386,0.9364162,2022-02-22 16:40:10,Novaja gazeta
"[id548bb91d1abc0680debe4543ac232fce|Dmitry], хорошая картинка. Идеально передаёт его отношение к населению собственной страны.",fd9d97d669f71904d125ce1085467531,0.99999607,0.6716942,0.32830584,2022-02-22 16:40:22,Novaja gazeta
"[idfd9d97d669f71904d125ce1085467531|Кирилл], дима погорячился. Да и вы ангажированы.",f09118a18ecc8bb37ddc150a40a9653d,0.9999962,0.06358386,0.9364162,2022-02-22 16:42:39,Novaja gazeta
"[id548bb91d1abc0680debe4543ac232fce|Дмитрий], это истинное отношение к народу! Вы, наверное, единственный, кто не побоялся показать правду! 👏👏👏",2fad2f954bc597cc08481706db6bfa20,0.0040560463,0.028306216,0.97169375,2022-02-22 16:42:54,Novaja gazeta
"[idf09118a18ecc8bb37ddc150a40a9653d|Kolya], смешно, так как кровожаден именно Путин, готовый развязать международную войну ради личных имперских замашек. В то время, как все неадекватное население против неё",fd9d97d669f71904d125ce1085467531,0.99999607,0.6716942,0.32830584,2022-02-22 16:43:25,Novaja gazeta
"[idfd9d97d669f71904d125ce1085467531|Кирилл], нет, только к 2% известной субстанции, либеральной швалью именуемой",548bb91d1abc0680debe4543ac232fce,0.9999962,5.268056e-05,0.9999473,2022-02-22 16:46:17,Novaja gazeta
"[id2fad2f954bc597cc08481706db6bfa20|Валентина],",548bb91d1abc0680debe4543ac232fce,0.9999962,5.268056e-05,0.9999473,2022-02-22 16:46:41,Novaja gazeta
"[idfd9d97d669f71904d125ce1085467531|Кирилл], это не война. Пока, успокойтесь, только защита. И еще, давайте без штампов и оскорблений.",f09118a18ecc8bb37ddc150a40a9653d,0.9999962,0.06358386,0.9364162,2022-02-22 16:46:42,Novaja gazeta
"[idfd9d97d669f71904d125ce1085467531|Кирилл],",548bb91d1abc0680debe4543ac232fce,0.9999962,5.268056e-05,0.9999473,2022-02-22 16:48:33,Novaja gazeta
"[id548bb91d1abc0680debe4543ac232fce|Дмитрий], чтоб твоим детям не собрали и чтоб к матери не успели)))) аминь",31530793a65f2f46f0fa278175769e44,0.999995,0.35993356,0.6400665,2022-02-22 16:50:14,Novaja gazeta
"[id31530793a65f2f46f0fa278175769e44|Марфа],",548bb91d1abc0680debe4543ac232fce,0.9999962,5.268056e-05,0.9999473,2022-02-22 16:57:09,Novaja gazeta
"[id548bb91d1abc0680debe4543ac232fce|Дмитрий],",f6821ab37195e832316158c434b2683c,0.9999963,0.98899555,0.0110044805,2022-02-22 17:05:32,Novaja gazeta
"[idf6821ab37195e832316158c434b2683c|Василий],",548bb91d1abc0680debe4543ac232fce,0.9999962,5.268056e-05,0.9999473,2022-02-22 17:06:29,Novaja gazeta
"[idd73690f0a8ec5c4c2bcea5746c0e97d3|Галина], ага конечно. Они уже ФНБ расчехлить на 1.5 триллиона хотят для лднр",d90af5212caf1628fd71a022fe736d3a,1.485872e-05,0.8041453,0.19585474,2022-02-22 17:04:28,Novaja gazeta
"[id75ea9d0d65ffe04d778a13281c65fb19|Артемий], так не оставляйте 🤷‍♂️",7bf771dbc2336708f09ad86281758c70,0.9999944,0.9702288,0.02977115,2022-02-22 16:46:31,Novaja gazeta
"[id75ea9d0d65ffe04d778a13281c65fb19|Артемий], За несколько последних дней доллар поднялся на 5 рублей: с 75 до 80 рублей.  Калькулятор нам тонко намекает, что им не умеют пользоваться либо редакторы НГ, либо Алёши из фонда Алёша, в чем лично я сомневаюсь.  Иначе как объяснить, что стоимость операции до подорожания доллара была выше, чем после?  Либо, что наиболее вероятно, как и большинство сомнительных новостей, редакция эту новость попросту сочинила.",75ea9d0d65ffe04d778a13281c65fb19,8.070768e-07,5.4180076e-05,0.99994576,2022-02-22 16:50:44,Novaja gazeta
"[id75ea9d0d65ffe04d778a13281c65fb19|Артемий], гоблин.",d4e89f0ec0c326f2d5745672e3873539,0.9999789,0.062977806,0.9370222,2022-02-22 17:06:49,Novaja gazeta
"забудь,усраина сдохла еще в 90х без кормильцев",ccb634ab2f8f4b48825819148e4cdcbe,0.9999963,0.4990353,0.50096464,2022-02-22 17:04:49,Novaja gazeta
"[iddc8e20b82d8a39c13fcd67ffd89d9232|Клава],",0c6ac058a4bd2253c2bb316632537e48,0.9999502,0.0033474814,0.99665254,2022-02-22 16:54:23,Novaja gazeta
"[iddc8e20b82d8a39c13fcd67ffd89d9232|Клава], чё за бред?",35404d42274f30dcfc5194921922a36a,0.99995375,0.043853022,0.95614696,2022-02-22 16:55:40,Novaja gazeta
"[id35404d42274f30dcfc5194921922a36a|Андрей], це не бред -а совет !",dc8e20b82d8a39c13fcd67ffd89d9232,0.9999938,0.9999558,4.424115e-05,2022-02-22 16:57:23,Novaja gazeta
"[id0c6ac058a4bd2253c2bb316632537e48|Мария], Американское посольство в Киеве тонко намекнуло этой картинкой на историческую необходимость передачи Киева под юрисдикцию Российской Федерации, ты не находишь?",75ea9d0d65ffe04d778a13281c65fb19,8.070768e-07,5.4180076e-05,0.99994576,2022-02-22 17:03:56,Novaja gazeta
"[iddc8e20b82d8a39c13fcd67ffd89d9232|Клава], ты просто клава. Как корабль назовешь, так он и поплывёт))",0c6ac058a4bd2253c2bb316632537e48,0.9999502,0.0033474814,0.99665254,2022-02-22 17:04:25,Novaja gazeta
"[id0c6ac058a4bd2253c2bb316632537e48|Мария], и что ты этим хотела сказать -то ?",dc8e20b82d8a39c13fcd67ffd89d9232,0.9999938,0.9999558,4.424115e-05,2022-02-22 17:05:19,Novaja gazeta
"[id75ea9d0d65ffe04d778a13281c65fb19|Артемий], какой ты глупый 🤦‍♀️",0c6ac058a4bd2253c2bb316632537e48,0.9999502,0.0033474814,0.99665254,2022-02-22 17:05:28,Novaja gazeta
"[iddc8e20b82d8a39c13fcd67ffd89d9232|Клава], посоветуйся с единомышленниками. Вдруг к какому-то консенсусу придете, хотя вряд ли",0c6ac058a4bd2253c2bb316632537e48,0.9999502,0.0033474814,0.99665254,2022-02-22 17:07:11,Novaja gazeta
Единственный нормальный зум,d33bf54bbcaa581770d3bbb490a2c6ae,1.1718601e-05,0.03390677,0.96609324,2022-02-22 16:14:07,Novaja gazeta
И стоило выделываться?,09b371d295c48c8ffee242cc80648be2,0.9999963,0.15520875,0.84479123,2022-02-22 16:28:08,Novaja gazeta
Кучно пошло.😀,9851fd147b66ded1d1e0668b01d7e3e6,0.9999541,0.34314594,0.65685403,2022-02-22 16:29:30,Novaja gazeta
"А шо, уже не так?!  Третья Мировая не грозит и бабла немеряно?!😨",bad6bec25fe590893a6a317087d4fbec,0.99999416,0.85020036,0.14979967,2022-02-22 16:12:40,Novaja gazeta
"Разрешил Путину, ага. Смеемся всем колхозом.",450c037f71ef2d5bfa6b88a96d365ed2,0.9999964,0.0001054347,0.9998945,2022-02-22 16:15:30,Novaja gazeta
Идиотизм,4de4c1a5162d386b40de0702c67b41fa,0.99984235,0.031161577,0.96883845,2022-02-22 16:16:05,Novaja gazeta
а совфеду кто разрешил разрешить? мм?,e961c57143a375996c2791a6b77fbb71,0.99999607,0.50383455,0.49616548,2022-02-22 16:17:00,Novaja gazeta
Путин👎,e1484b1a25718c14686a73f505522130,6.2717e-07,0.00012368055,0.99987626,2022-02-22 16:17:11,Novaja gazeta
Можно готовится к мобилизации.,abca8af94b1ae7af7271c0bb338a73aa,0.99999607,0.9998554,0.00014456446,2022-02-22 16:18:42,Novaja gazeta
"Надеюсь, у цивилизованного мира нет вопросов по поводу того, КОГО нужно включить в санкционные списки?!     ☺ Госдума полным составом приняла решение, Совфед. Никакие списки составлять не надо, всё и так ясно      😄",92760d0b00e01130ef244da9cbc95b89,0.9999654,0.9995827,0.00041729712,2022-02-22 16:19:22,Novaja gazeta
"За Веру, Царя и Отечество! Боже, Царя Храни!",e3967eabdca73675252094428f5ec679,0.99999547,0.000113357535,0.99988663,2022-02-22 16:20:55,Novaja gazeta
Неожиданно и так скоро в мясорубку?,c54df506a48ef6b59b27382760e519e4,0.9999958,0.48930153,0.5106985,2022-02-22 16:21:50,Novaja gazeta
"Интересная вещь: я принадлежу к тому же поколению, что и Путин, и основная, подавляющая часть окружающего его ""политбюро"": я и они - ""пятидесятники"", рождённые сразу после войны.  В одном городе жили, в одних школах учились, в одних дворах играли... Почему же я их воспринимаю как глубоких стариков, причём, стариков-маргиналов, которые большую часть жизнь провели если не за решёткой, то не ближе чем в 101 км от Питера? И кажется, что жизнь прошла МИМО них, а они в ПРЕДСМЕРТНОЙ зло6е теперь упрямо, но тщетно пытаются свою у6oryю юность перетащить в свою же сегодняшнюю лоснящуюся старость.",f23cc59fc3a21ca4e6d7bf02b765215a,0.99999404,0.015722664,0.98427737,2022-02-22 16:25:01,Novaja gazeta
